what,kind,bundleId,bundleVersion,description,time
arch,sysinfo,,,"x86_64",1502613447628
ws,sysinfo,,,"win32",1502613447628
locale,sysinfo,,,"en_US",1502613447628
processors,sysinfo,,,"4",1502613447628
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1502613447628
java.runtime.version,sysinfo,,,"1.8.0_121-b13",1502613447628
java.specification.name,sysinfo,,,"Java Platform API Specification",1502613447628
java.specification.vendor,sysinfo,,,"Oracle Corporation",1502613447628
java.specification.version,sysinfo,,,"1.8",1502613447628
java.vendor,sysinfo,,,"Oracle Corporation",1502613447628
java.version,sysinfo,,,"1.8.0_121",1502613447628
java.vm.info,sysinfo,,,"mixed mode",1502613447628
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1502613447628
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1502613447628
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1502613447628
java.vm.specification.version,sysinfo,,,"1.8",1502613447628
java.vm.vendor,sysinfo,,,"Oracle Corporation",1502613447628
java.vm.version,sysinfo,,,"25.121-b13",1502613447628
started,bundle,org.testng.eclipse,6.11.0.201703011520,"org.testng.eclipse",1502613447894
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1502613448332
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.100.v201004202202,"org.eclipse.jst.common.project.facet.core",1502613449347
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.0.v201005191955,"org.eclipse.jst.ws.jaxrs.core",1502613449379
started,bundle,org.eclipse.epp.mpc.ui,1.0.0.v20100611-0430,"org.eclipse.epp.mpc.ui",1502613452629
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1502613453394
started,bundle,org.eclipse.equinox.p2.ui,2.0.0.v20100518,"org.eclipse.equinox.p2.ui",1502613453457
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1502613453488
started,bundle,org.eclipse.ecf.filetransfer,4.0.0.v20100529-0735,"org.eclipse.ecf.filetransfer",1502613454725
started,bundle,org.eclipse.ecf.identity,3.1.0.v20100529-0735,"org.eclipse.ecf.identity",1502613454757
started,bundle,org.eclipse.ecf,3.1.0.v20100529-0735,"org.eclipse.ecf",1502613454835
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer.httpclient",1502613454850
started,bundle,org.eclipse.ecf.provider.filetransfer,3.1.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer",1502613454866
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1502613498342
executed,command,org.eclipse.epp.mpc.ui,1.0.0.v20100611-0430,"org.eclipse.epp.mpc.ui.command.showMarketplaceWizard",1502613498373
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1502613502186
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1502613503420
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1502613504394
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1502613506576
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1502613506764
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1502621668654
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1502621860210
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1502621868790
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1502621869066
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1502621875092
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1502621875108
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1502621879073
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1502621880939
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.0.v201006082045,"org.eclipse.wst.jsdt.debug.core",1502621881095
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1502621881220
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1502621882256
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1502621882256
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1502621882256
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1502621882256
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1502621882256
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1502621882256
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1502621882256
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1502621882256
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1502621882256
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1502621882256
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.200.v20100601-1815,"org.eclipse.pde.api.tools.ui",1502621882256
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1502621882256
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1502621882256
